permno,year,month,logmmt,next_ret,mmt6,mmt12,mmt36,chmmt,idiovol,beta,max,min,capei,be,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,gprof,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,peg_trailing,divyield,peg_1yrforward,peg_ltgforward,DATE,COMNAM,TICKER,SICCD,SECTOR
10206,1990,2,-0.318453742,0.0,-0.60000001,-0.529411778,-0.935483874,-0.776470598,0.0643588524,-0.265435457,0.0,-0.272727281,0.059,0.415,1.401,-1.011,,,-0.36,-0.36,0.041,21.187,,-0.083,-0.125,-0.133,0.172,-0.133,-0.055,-0.372,-0.474,-0.641,,-0.474,-0.407,-0.474,-0.765,-0.419,0.552,0.918,0.082,0.161,0.082,0.365,0.185,0.217,0.335,0.494,0.087,-0.218,0.493,0.912,0.088,-0.87,0.013,-0.035,-9.0,2.666,0.089,0.503,0.495,1.014,-15.571,-26.429,0.237,1.083,1.63,21.786,10.571,3.207,8.663,6.427,5.932,6.459,11.085,0.0,0.0,0.0,0.268,0.408,,,,,19870102,COCA MINES INC,COCA,1010.0,Mining
10206,1990,3,0.0,0.0,-0.529411774,-0.555555568,-0.916666671,-0.47385621,0.0,0.0,0.0,0.0,0.059,0.415,1.401,-1.011,,,-0.36,-0.36,0.041,21.187,,-0.083,-0.125,-0.133,0.172,-0.133,-0.055,-0.372,-0.474,-0.641,,-0.474,-0.407,-0.474,-0.765,-0.419,0.552,0.918,0.082,0.161,0.082,0.365,0.185,0.217,0.335,0.494,0.087,-0.218,0.493,0.912,0.088,-0.87,0.013,-0.035,-9.0,2.666,0.089,0.503,0.495,1.014,-15.571,-26.429,0.237,1.083,1.63,21.786,10.571,3.207,8.663,6.427,5.932,6.459,11.085,0.0,0.0,0.0,0.268,0.408,,,,,19880404,COCA MINES INC,COCA,1040.0,Mining
10208,1986,9,-0.708185045,-0.287879,,,,,0.05726885,-0.312785436,0.0645161271,-0.181818187,,1.3,0.188,-1.137,,,-33.333,-33.333,50.068,-33.218,,-1.297,-1.652,-1.739,0.051,-1.384,-1.21,-0.219,-0.735,-0.25,,-0.188,-0.187,-0.188,-0.255,-0.234,0.004,0.843,0.157,0.16,0.157,0.004,0.004,3.839,0.017,0.072,0.151,-1.137,0.015,0.261,0.739,-2.533,-2.311,,,1.439,0.187,0.202,0.192,0.252,-178.0,-240.0,14.73,16.0,16.274,168.03,5.311,0.081,1.306,2.026,0.085,0.101,0.155,0.0,0.0,0.0,-0.022,5.315,,,,,19781128,MINERALS WEST INC,MWST,1094.0,Mining
10208,1986,10,-0.339507131,0.053191,-0.611570237,,,-0.082158463,0.0415266442,2.3061510826,0.0434782617,-0.132075474,,1.232,0.123,-12.026,,,-19.643,-19.643,19.22,-26.453,,-0.879,-0.941,-1.094,0.285,-0.879,-0.727,-0.141,-0.167,-0.172,,-0.165,-0.125,-0.165,-0.173,-0.164,0.041,0.777,0.223,0.225,0.223,0.058,0.057,2.744,0.013,0.098,0.214,-1.601,0.01,0.181,0.819,-2.861,-2.208,,,1.372,0.286,0.259,0.251,0.349,-9.227,-12.727,15.178,17.003,17.223,116.339,9.892,0.142,1.806,,0.149,0.192,0.187,0.0,0.0,0.0,0.022,3.994,,,,,19821101,MINERALS WEST INC,MWST,1094.0,Mining
10208,1986,11,0.0518250689,-0.242424,-0.590909079,,,-0.011961702,0.0481548217,-0.884455776,0.1090909094,-0.122807018,,1.232,0.123,-12.026,,,-20.986,-20.986,20.242,-27.86,,-0.879,-0.941,-1.094,0.285,-0.879,-0.727,-0.141,-0.167,-0.172,,-0.165,-0.125,-0.165,-0.173,-0.164,0.041,0.777,0.223,0.225,0.223,0.058,0.057,2.744,0.013,0.098,0.214,-1.601,0.01,0.181,0.819,-2.861,-2.208,,,1.372,0.286,0.259,0.251,0.349,-9.227,-12.727,15.178,17.003,17.223,116.339,9.892,0.142,1.806,,0.149,0.192,0.187,0.0,0.0,0.0,0.022,4.206,,,,,19830113,MINERALS WEST INC,MWST,1094.0,Mining
10208,1986,12,-0.277631746,0.28,-0.63942307,,,,0.0190879882,0.6735813384,0.0,-0.061728396,,1.232,0.123,-12.026,,,-16.071,-16.071,15.335,-21.106,,-0.879,-0.941,-1.094,0.285,-0.879,-0.727,-0.141,-0.167,-0.172,,-0.165,-0.125,-0.165,-0.173,-0.164,0.041,0.777,0.223,0.225,0.223,0.058,0.057,2.744,0.013,0.098,0.214,-1.601,0.01,0.181,0.819,-2.861,-2.208,,,1.372,0.286,0.259,0.251,0.349,-9.227,-12.727,15.178,17.003,17.223,116.339,9.892,0.142,1.806,,0.149,0.192,0.187,0.0,0.0,0.0,0.022,3.187,,,,,19810422,MINEX RESOURCES INC,MINX,1040.0,Mining
10208,1987,1,0.2468600789,-0.25,-0.593220333,,,,0.0328240525,1.7786415869,0.1466666609,-0.021052632,,1.041,0.155,-19.533,-11.975,,-11.975,-11.975,15.32,-10.714,,-1.21,-1.168,-1.348,0.195,-1.21,-1.03,-0.221,-0.32,-0.271,,-0.32,-0.246,-0.32,-0.357,-0.327,0.033,0.574,0.426,0.431,0.426,0.111,0.11,0.297,0.122,0.287,0.403,-2.039,0.012,0.14,0.86,-3.04,-3.722,-0.522,,1.397,0.742,0.463,0.459,0.863,-8.233,-10.279,2.119,3.667,4.175,71.793,5.443,0.189,3.037,3.533,0.181,0.315,0.82,0.0,0.125,0.0,-0.041,4.827,,,,,19821101,MINEX RESOURCES INC,MINX,1040.0,Mining
10208,1987,12,0.0,0.363636,-0.18518517,-0.413333321,,0.0948148286,0.0329807737,-0.418777724,0.1000000015,-0.090909094,,0.875,0.322,-20.194,-5.682,,-5.682,-5.682,2.897,-6.524,,-0.45,-0.306,-0.433,0.472,-0.453,-0.323,-0.128,-0.353,-0.19,,-0.353,-0.153,-0.353,-0.282,-0.26,0.2,0.606,0.394,0.54,0.394,0.138,0.101,0.297,0.144,0.337,0.441,-3.396,0.27,0.364,0.636,-0.706,-1.025,-0.522,,1.418,0.651,0.506,0.501,1.022,-3.313,-4.145,0.818,1.548,1.808,84.785,4.68,0.425,3.79,5.194,0.52,0.859,2.857,0.0,0.125,0.0,0.003,2.632,,,,,19831025,MINING SERVICES INTERNATIONAL CP,MSIX,1311.0,Mining
10208,1988,1,0.3101549363,0.0,0.1538461854,-0.374999982,,0.612179518,0.04169338,-0.205058022,0.1199999973,-0.032258064,,0.741,0.236,-27.673,-9.722,,-9.722,-9.722,3.648,-20.394,,-0.348,-0.167,-0.319,0.512,-0.347,-0.188,-0.079,-0.337,-0.161,,-0.337,-0.118,-0.337,-0.32,-0.271,0.258,0.485,0.515,0.554,0.515,0.11,0.106,0.001,0.327,0.578,0.495,-5.875,0.071,0.189,0.811,-0.787,-0.842,-0.159,,1.591,1.061,0.567,0.554,1.308,-2.488,-3.198,0.005,0.923,1.372,48.836,5.753,0.472,5.818,4.921,0.564,1.162,12.662,0.0,0.05,0.0,0.08,4.238,,,,,19831109,MINING SERVICES INTERNATIONAL CP,MSIX,1311.0,Mining
10211,1986,9,-0.189620858,-0.120879,,,,,0.023318644,1.2777132528,0.0346820801,-0.059999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19721214,MISSISSIPPI VALLEY GAS CO,MVAL,1311.0,Mining
10211,1986,10,-0.128832872,-0.1125,-0.11111111,,,0.5555555422,0.0191331577,-0.256806992,0.0218579229,-0.061111111,,94.036,0.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.725,,,,,19821101,MISSISSIPPI VALLEY GAS CO,MVAL,1311.0,Mining
10211,1989,3,0.0068728793,0.051724,0.0618181821,0.216666665,,-0.084015149,0.0285724292,-0.354908698,0.1034482792,-0.033333335,,119.714,1.067,49.096,,,10.821,9.539,0.559,-1.254,0.0,0.052,0.1,0.089,0.281,0.089,0.064,0.011,0.1,0.02,0.442,0.1,0.0,0.1,,,0.029,0.128,0.872,1.044,0.872,,,0.018,,,0.459,44.255,0.165,,0.406,,,0.104,,77.327,6.831,0.944,0.943,16.823,,,,,,,,0.103,,,0.236,1.844,,0.0,0.0,0.222,-0.054,0.986,,0.69,0.632,0.637,19810420,MIZEL PETRO RES INC,MIZL,1311.0,Mining
10211,1989,4,0.0504308552,0.147541,0.1167398139,0.2284137919,-0.317547891,0.016739817,0.016735808,0.0010337058,0.0517241396,-0.033898305,,122.888,1.158,52.593,,,10.304,9.187,0.534,-1.892,0.0,0.053,0.101,0.09,0.275,0.09,0.064,0.011,0.106,0.02,0.414,0.106,0.0,0.106,,,0.026,0.109,0.891,1.001,0.891,,,0.018,,,0.456,48.067,0.11,,0.427,,,-0.028,,73.835,8.16,0.95,0.949,19.103,,,,,,,,0.109,,,0.207,1.892,,0.0,0.0,0.174,-0.037,1.01,,0.656,0.817,0.606,19821101,MIZEL PETRO RES INC,MIZL,1311.0,Mining
10211,1991,9,0.0444517639,-0.043478,0.5429416673,0.9062995712,0.7386579753,0.3074448164,0.0278907549,-0.376372453,0.0823529437,-0.024096385,12.121,144.702,1.168,47.043,,,14.375,14.375,0.544,1.818,0.0,0.037,0.075,0.057,0.241,0.064,0.055,0.009,0.094,0.015,0.408,0.094,,0.094,,,0.028,0.16,0.84,1.26,0.84,,,0.005,,,0.366,42.594,0.333,,0.256,,,0.057,,48.798,5.244,0.953,0.953,20.487,,,,,,,,0.115,0.139,,0.397,2.478,,0.0,0.0,0.164,0.03,1.314,0.597,1.04,0.201,0.719,19720502,TEXAS INTERNATIONAL CO,TEI,1311.0,Mining
10211,1991,10,-0.044451763,-0.087273,0.3836161634,0.9854984853,0.6630641489,-0.051390551,0.0163819108,1.3049770079,0.0444444455,-0.032608695,13.985,149.694,1.05,43.03,,,13.58,13.58,0.53,0.532,0.0,0.039,0.075,0.057,0.244,0.065,0.057,0.009,0.094,0.016,0.408,0.094,,0.094,,,0.028,0.17,0.83,1.172,0.83,,,0.005,,,0.333,38.503,0.292,,0.248,,,0.057,,46.132,4.882,0.952,0.951,19.711,,,,,,,,0.115,0.14,,0.405,2.383,,0.0,0.0,0.164,0.11,1.215,1.157,1.09,0.19,0.679,19860731,TEXAS INTERNATIONAL CO,,1311.0,Mining
10211,1991,11,-0.091318157,0.4175,0.1843978554,0.8026047282,0.5179240071,-0.337560936,0.0119436901,-0.497125925,0.0246913582,-0.024096385,12.714,149.694,1.05,43.03,,,12.346,12.346,0.482,0.483,0.0,0.039,0.075,0.057,0.244,0.065,0.057,0.009,0.094,0.016,0.408,0.094,,0.094,,,0.028,0.17,0.83,1.172,0.83,,,0.005,,,0.333,38.503,0.292,,0.248,,,0.057,,46.132,4.882,0.952,0.951,19.711,,,,,,,,0.115,0.14,,0.405,2.383,,0.0,0.0,0.164,0.11,1.104,1.052,1.6,0.161,0.726,19870102,TEXAS INTERNATIONAL CO,TEXZ,1310.0,Mining
10211,1991,12,0.3488947491,-0.055556,0.6545522958,1.3954926637,1.275791337,0.2067330461,0.0418823473,2.4440888008,0.1882352978,-0.015624999,18.021,149.694,1.05,43.03,,,17.5,17.5,0.683,0.685,0.0,0.039,0.075,0.057,0.244,0.065,0.057,0.009,0.094,0.016,0.408,0.094,,0.094,,,0.028,0.17,0.83,1.172,0.83,,,0.005,,,0.333,38.503,0.292,,0.248,,,0.057,,46.132,4.882,0.952,0.951,19.711,,,,,,,,0.115,0.14,,0.405,2.383,,0.0,0.0,0.164,0.11,1.565,1.491,1.13,0.228,1.029,19870105,TEXAS INTERNATIONAL CO,TEIC,1310.0,Mining
10211,1997,2,0.0609607005,-0.216216,-0.110536664,0.0708283344,1.4764549574,-0.314440514,0.0253351062,0.2148187064,0.0536912754,-0.03846154,25.069,314.304,0.559,7.939,14.326,,14.326,14.326,1.185,18.728,0.0,0.083,0.355,0.332,0.622,0.173,0.107,0.047,0.112,0.148,0.41,0.112,0.014,0.112,,,0.081,0.519,0.503,1.075,0.492,,,0.039,,,0.204,4.42,0.533,,0.107,,,-0.034,,38.162,0.969,0.894,0.886,9.097,,,,,,,0.395,0.13,0.318,0.147,0.685,1.32,,0.0,0.0,0.198,-0.003,1.529,0.063,2.16,0.789,0.716,19720623,UNIVERSAL RESOURCES CORP,UVR,1311.0,Mining
10211,1999,11,-0.05847693,-0.012766,0.5882023139,0.7475282177,-0.338802957,0.4878839209,0.0174344432,1.1534459673,0.038961038,-0.037500001,17.563,334.285,1.122,10.121,17.485,17.696,22.596,20.687,0.86,-0.516,0.0,0.038,0.283,0.236,0.597,0.08,0.085,0.033,0.052,0.097,,0.052,0.005,0.052,,,0.065,0.462,0.559,1.45,0.547,,,0.018,,,0.252,8.157,0.615,,0.106,,,0.046,,42.964,1.21,0.914,0.905,11.382,,,,,,,0.158,0.109,0.6,0.462,0.629,1.361,,0.0,0.0,0.332,-0.191,1.167,2.209,1.36,0.01,,19810803,MONTEJAS ENERGY RES,MNTJ,1382.0,Mining
10211,1999,12,-0.012848142,-0.207759,0.2978954497,1.1293247886,-0.295023271,-0.342702635,0.0155955812,0.3951169222,0.025641026,-0.040650405,17.338,334.285,1.122,10.121,17.262,17.47,22.308,20.423,0.849,-0.509,0.0,0.038,0.283,0.236,0.597,0.08,0.085,0.033,0.052,0.097,,0.052,0.005,0.052,,,0.065,0.462,0.559,1.45,0.547,,,0.018,,,0.252,8.157,0.615,,0.106,,,0.046,,42.964,1.21,0.914,0.905,11.382,,,,,,,0.158,0.109,0.6,0.462,0.629,1.361,,0.0,0.0,0.332,-0.191,1.152,2.18,1.38,,,19821101,MONTEJAS ENERGY RES,MNTJ,1382.0,Mining
10211,2002,6,0.0376320009,-0.379969,0.72939405,0.5411096624,2.1171506453,0.83826709,0.0166441873,0.7371608181,0.0434210449,-0.033278424,30.831,540.704,0.809,38.355,19.722,19.845,19.845,19.845,1.2,-1.849,0.269,0.053,0.188,0.079,0.339,0.103,0.163,0.022,0.108,0.014,0.387,0.108,0.002,0.108,,,0.035,0.091,0.896,1.137,0.908,,,0.007,,,0.671,34.539,0.212,,0.563,,,-0.072,,119.274,9.85,0.939,0.944,17.484,,,,,,,,0.116,0.171,,0.175,1.926,,0.0,0.0,0.137,-0.082,2.312,,1.5,0.493,1.323,19720728,MITCHELL ENERGY & DEV CORP,MND,1311.0,Mining
10211,2002,7,-0.477985371,0.029278,0.1776139737,-0.003082284,0.6887939507,0.3310566651,0.0239620665,0.3518374157,0.0162499752,-0.083261743,19.257,611.674,0.716,36.717,12.781,12.781,12.781,12.781,0.719,2.001,0.0,0.051,0.189,0.079,0.324,0.097,0.163,0.022,0.103,0.014,0.387,0.103,0.002,0.103,,,0.035,0.082,0.952,0.974,0.921,,,0.016,,,0.667,32.766,0.023,,0.696,,,-0.072,,115.129,11.629,0.936,0.941,16.706,,,,,,,,0.107,0.152,,0.157,1.918,,0.0,0.0,0.137,0.034,1.267,0.041,2.42,0.318,0.852,20020102,MITCHELL ENERGY & DEV CORP,MND,1311.0,Mining
10211,2005,9,-0.047252859,0.072326,0.4023774331,0.4023817286,2.0829889861,0.4023743702,0.006678298,1.0267476564,0.0144737018,-0.017509757,29.489,1399.66,0.637,27.107,13.571,13.73,13.73,13.73,2.2,4.584,0.129,0.161,0.373,0.361,0.511,0.299,0.174,0.034,0.18,0.04,0.396,0.18,0.002,0.18,,,0.046,0.102,0.912,0.912,0.899,,,0.018,,,0.754,22.413,0.0,,0.833,,,0.048,0.984,182.369,8.908,0.905,0.913,10.696,,,,,,,,0.09,0.12,,0.109,1.065,,0.0,0.0,0.127,0.029,2.198,0.34,1.02,0.619,0.915,19830614,A T E ENTERPRISES INC,GCYC,1041.0,Mining
10211,2005,10,0.0698300487,0.067132,0.4153661689,0.6017539287,2.4294283075,0.2836774484,0.0074333283,0.8937263085,0.0302619953,-0.017332144,29.2,1461.86,0.535,26.516,13.879,14.033,14.033,14.033,2.316,4.986,0.125,0.166,0.385,0.372,0.519,0.31,0.179,0.035,0.18,0.041,0.396,0.18,0.002,0.18,,,0.046,0.104,0.909,0.909,0.897,,,0.02,,,0.751,21.849,0.0,,0.832,,,0.048,0.987,188.123,8.71,0.903,0.912,10.468,,,,,,,,0.089,0.119,,0.108,1.037,,0.0,0.0,0.127,0.027,2.252,0.338,0.952,0.633,0.936,19830615,A T E ENTERPRISES INC,ATEE,1041.0,Mining
10212,1988,4,-0.068992875,-0.232143,0.0769230752,-0.450980392,,0.5671191523,0.0296313678,0.9305859054,0.0909090936,-0.050847456,0.613,2.999,0.157,-42.465,-28.117,,-28.117,-28.117,6.472,-24.763,,-0.21,-0.217,-0.239,0.365,-0.21,-0.188,-0.205,-0.213,-0.242,,-0.213,-0.097,-0.213,-0.259,-0.241,0.358,1.0,0.0,0.0,0.0,,,5.251,0.235,0.233,0.0,0.0,,1.0,0.0,-2.607,-3.147,-3.222,,1.109,0.0,0.081,0.051,0.089,,,5.251,7.917,10.348,160.374,3.146,0.981,4.99,13.253,1.068,1.068,1.288,0.0,0.0,0.0,-0.049,7.464,,,,,19860114,MOUNTAIN STATES RESOURCES CORP,MTSR,1210.0,Mining
10212,1989,1,0.0953101812,0.060606,-0.119999999,0.4042553269,,-0.715744688,0.0309614906,-1.41703912,0.068965517,-0.032258064,1.033,4.465,0.154,-38.935,-80.0,,-40.0,-40.0,7.108,-34.579,,-0.158,-0.152,-0.178,0.411,-0.158,-0.131,-0.172,-0.204,-0.23,,-0.204,-0.204,-0.204,-0.267,-0.23,0.418,1.0,0.0,0.0,0.0,,,2.792,0.282,0.243,0.0,0.0,,1.0,0.0,-1.166,-1.576,-1.134,,2.134,0.0,0.133,0.085,0.153,,,2.792,4.366,6.082,160.316,2.631,1.017,5.183,9.254,1.172,1.172,1.509,0.043,0.0,0.0,-0.051,6.931,,,,,19791220,MOXA ENERGY CORP,MOXA,1381.0,Mining
10212,1989,2,0.0588405017,0.0,0.1111111089,0.147540997,,0.0783242096,0.0244933367,-0.600858648,0.0769230798,-0.028571429,1.096,4.465,0.154,-38.935,-85.0,,-42.5,-42.5,7.539,-36.674,,-0.158,-0.152,-0.178,0.411,-0.158,-0.131,-0.172,-0.204,-0.23,,-0.204,-0.204,-0.204,-0.267,-0.23,0.418,1.0,0.0,0.0,0.0,,,2.792,0.282,0.243,0.0,0.0,,1.0,0.0,-1.166,-1.576,-1.134,,2.134,0.0,0.133,0.085,0.153,,,2.792,4.366,6.082,160.316,2.631,1.017,5.183,9.254,1.172,1.172,1.509,0.043,0.0,0.0,-0.051,7.351,,,,,19821101,MOXA ENERGY CORP,MOXA,1381.0,Mining
10212,1994,9,0.1053605164,-0.066667,-0.117647069,-0.302325594,-0.589041108,0.0916552611,0.0479038452,-2.945199958,0.1071428582,-0.100000001,44.257,26.7,0.608,46.685,187.5,,-195.83,-201.32,1.919,-15.272,0.0,-0.009,0.052,-0.007,0.527,-0.026,0.05,0.038,-0.007,-0.006,0.072,-0.007,-0.007,-0.007,-0.007,-0.007,0.385,1.0,0.0,0.0,0.0,,,4.182,0.446,0.237,0.0,0.0,,1.0,0.0,0.768,-1.848,-0.778,,0.503,0.0,0.05,0.022,0.052,,,4.182,7.726,13.945,385.756,1.118,0.73,4.441,18.608,0.768,0.768,1.136,0.108,0.0,0.0,-0.085,1.452,,,-1.141,-7.653,19831128,LIFE CHEMISTRY INC,LCHM,1311.0,Mining
10212,1994,10,-0.068992875,0.035714,-0.222222235,-0.377777791,-0.692307702,-0.02222223,0.0508562693,-1.798354921,0.0909090936,-0.142857149,37.18,27.291,0.704,18.926,58.333,,58.333,58.333,1.817,-115.21,0.0,0.031,0.103,0.037,0.57,0.045,0.097,0.073,0.023,0.028,0.315,0.023,0.024,0.023,0.035,0.033,0.398,1.0,0.0,0.0,0.0,,,2.851,0.433,0.31,0.0,0.0,,0.758,0.0,1.648,-0.253,-0.191,,0.588,0.0,0.057,0.011,0.061,,,3.761,9.01,15.89,419.102,1.07,0.709,3.576,17.181,0.74,0.74,1.076,0.036,0.0,0.0,-0.033,1.326,6.813,,0.178,1.19,19840702,LIFE CHEMISTRY INC,LCHM,1311.0,Mining
10212,1994,11,0.0350913214,-0.137931,-0.171428583,-0.275000014,-0.628205136,-0.046428579,0.0725391929,-3.143324788,0.2307692319,-0.100000001,38.508,27.291,0.704,18.926,60.417,,60.417,60.417,1.882,-119.32,0.0,0.031,0.103,0.037,0.57,0.045,0.097,0.073,0.023,0.028,0.315,0.023,0.024,0.023,0.035,0.033,0.398,1.0,0.0,0.0,0.0,,,2.851,0.433,0.31,0.0,0.0,,0.758,0.0,1.648,-0.253,-0.191,,0.588,0.0,0.057,0.011,0.061,,,3.761,9.01,15.89,419.102,1.07,0.709,3.576,17.181,0.74,0.74,1.076,0.036,0.0,0.0,-0.033,1.373,7.056,,0.184,1.233,19811116,MUSTANG DRILLING & EXPL INC,MUST,1382.0,Mining
10212,1994,12,-0.148420005,0.04,-0.166666672,-0.324324335,-0.695121958,0.0225225251,0.0844074778,-0.092441626,0.2307692319,-0.109375,33.206,27.291,0.704,18.926,52.083,,52.083,52.083,1.623,-102.9,0.0,0.031,0.103,0.037,0.57,0.045,0.097,0.073,0.023,0.028,0.315,0.023,0.024,0.023,0.035,0.033,0.398,1.0,0.0,0.0,0.0,,,2.851,0.433,0.31,0.0,0.0,,0.758,0.0,1.648,-0.253,-0.191,,0.588,0.0,0.057,0.011,0.061,,,3.761,9.01,15.89,419.102,1.07,0.709,3.576,17.181,0.74,0.74,1.076,0.036,0.0,0.0,-0.033,1.184,6.083,,0.729,1.063,19821101,MUSTANG DRILLING & EXPL INC,MUST,1382.0,Mining
10212,1995,1,0.0392207123,-0.076923,-0.071428575,-0.297297309,-0.752380958,0.1718146787,0.0510822869,1.6211437653,0.0799999982,-0.13333334,35.707,27.295,0.704,21.37,54.167,,54.167,54.167,1.681,27.142,0.0,0.028,0.099,0.033,0.566,0.041,0.095,0.071,0.021,0.025,0.315,0.021,0.021,0.021,0.031,0.029,0.403,1.0,0.0,0.0,0.0,,,3.781,0.447,0.262,0.0,0.0,,0.856,0.0,1.67,1.045,-0.191,-0.161,0.5,0.0,0.049,0.012,0.052,,,4.414,9.047,16.357,442.225,1.003,0.712,3.946,23.958,0.749,0.749,1.099,0.092,0.0,0.0,0.024,1.231,,,0.758,1.105,19860604,MUSTANG COMPANIES INC,MUST,1382.0,Mining
10212,1995,4,-0.065957968,-0.045455,-0.214285716,-0.3888889,-0.710526323,0.0079365186,0.0304737906,3.6638561587,0.0454545468,-0.0625,31.535,26.225,0.812,39.999,-55.0,,-55.0,-55.0,1.348,15.562,0.0,-0.029,0.046,-0.028,0.543,-0.02,0.045,0.034,-0.023,-0.022,0.315,-0.023,-0.023,-0.023,-0.028,-0.027,0.407,1.0,0.0,0.0,0.0,,,3.425,0.417,0.286,0.0,0.0,,0.808,0.0,0.768,1.461,-0.191,0.235,0.563,0.0,0.055,0.013,0.058,,,4.241,9.04,15.497,388.697,1.194,0.75,3.803,21.392,0.793,0.793,1.163,0.085,0.0,0.0,0.087,1.084,,,-0.55,-1.122,19830112,MUTUAL OIL AMER INC,MUTO,1310.0,Mining
10212,1995,5,-0.046520017,0.47619,-0.275862073,-0.400000012,-0.776595752,-0.10443349,0.0438401109,2.9097158514,0.0769230798,-0.090909094,30.102,26.225,0.812,39.999,-52.5,,-52.5,-52.5,1.287,14.855,0.0,-0.029,0.046,-0.028,0.543,-0.02,0.045,0.034,-0.023,-0.022,0.315,-0.023,-0.023,-0.023,-0.028,-0.027,0.407,1.0,0.0,0.0,0.0,,,3.425,0.417,0.286,0.0,0.0,,0.808,0.0,0.768,1.461,-0.191,0.235,0.563,0.0,0.055,0.013,0.058,,,4.241,9.04,15.497,388.697,1.194,0.75,3.803,21.392,0.793,0.793,1.163,0.085,0.0,0.0,0.087,1.035,,,-0.16,-1.071,19860610,MUTUAL OIL AMER INC,MUTO,1310.0,Mining
10212,1996,2,0.0518250689,0.020202,0.0760869568,1.0624999882,-0.116071466,-0.840579698,0.0398554278,1.0125305946,0.0989011005,-0.05102041,99.075,26.159,0.361,251.638,-61.87,,-61.87,-61.87,2.639,39.307,,-0.043,0.007,-0.057,0.487,-0.046,0.021,0.006,-0.04,-0.054,,-0.041,-0.04,-0.041,-0.069,-0.065,0.439,1.0,0.0,0.0,0.0,,,3.593,0.352,0.316,0.0,0.0,,0.94,0.0,0.112,1.069,1.473,0.699,0.635,0.0,0.06,0.016,0.064,,,3.823,7.927,12.242,269.766,1.893,0.901,4.114,27.426,0.958,0.958,1.417,0.081,0.0,0.0,0.098,2.488,,,,,19721010,HOUSTON OIL & MINERALS CORP,HOI,1311.0,Mining
10213,1988,6,-0.017391743,-0.157895,0.1874999949,-0.136363656,,0.4602272809,0.0355835934,0.9953133716,0.0714285746,-0.06666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19801205,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,7,-0.171850249,-0.041667,-0.142857144,-0.261538472,,-0.004395594,0.0301862891,-2.676538787,0.0526315793,-0.089285716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19821101,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,8,-0.042559616,0.065217,-0.192982459,-0.386666679,,0.0470175547,0.0460439548,-1.375119602,0.0909090936,-0.083333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19841206,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,9,0.063178901,0.0,-0.257575756,-0.246153856,,-0.272960356,0.0426791128,0.9932255958,0.1363636404,-0.063829787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19851210,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,10,0.0,-0.265306,-0.3,0.0652173957,,-0.821739137,0.0266469555,0.2306130303,0.0416666679,-0.039999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19860508,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,11,-0.30830135,0.055556,-0.379310335,-0.199999988,,-0.668199223,0.0622970226,2.8357777741,0.0810810775,-0.25999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19861126,N D RESOURCES INC,NUDY,1211.0,Mining
10213,1988,12,0.0540672217,-0.026316,-0.333333323,-0.208333324,,-0.520833318,0.059712775,5.2281321486,0.151515156,-0.088235296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,19870112,N D RESOURCES INC,NUDY,1211.0,Mining
